Time	Node	AppId	SeqNo	Type	DelayS	DelayUS	RetxCount	HopCount
0.591766	Node30111_	0	2	FullDelay	0.0417664	41766.4	1	2
0.59265	Node20001	0	3	LastDelay	0.0626496	62649.6	1	3
0.59265	Node20001	0	3	FullDelay	0.0626496	62649.6	1	3
0.593091	Node30101	0	7	LastDelay	0.0830912	83091.2	1	4
0.593091	Node30101	0	7	FullDelay	0.0830912	83091.2	1	4
0.593091	Node40011_	0	3	LastDelay	0.0830912	83091.2	1	4
0.593091	Node40011_	0	3	FullDelay	0.0830912	83091.2	1	4
0.601766	Node10100	0	5	LastDelay	0.0417664	41766.4	1	2
0.601766	Node10100	0	5	FullDelay	0.0417664	41766.4	1	2
0.603091	Node30101_	0	6	LastDelay	0.0830912	83091.2	1	4
0.603091	Node30101_	0	6	FullDelay	0.0830912	83091.2	1	4
0.610883	Node30011_	0	10	LastDelay	0.0208832	20883.2	1	1
0.610883	Node30011_	0	10	FullDelay	0.0208832	20883.2	1	1
0.610883	Node20101	0	1	LastDelay	0.0208832	20883.2	1	1
0.610883	Node20101	0	1	FullDelay	0.0208832	20883.2	1	1
0.61265	Node30001	0	6	LastDelay	0.0626496	62649.6	1	3
0.61265	Node30001	0	6	FullDelay	0.0626496	62649.6	1	3
0.613091	Node10010	0	7	LastDelay	0.0830912	83091.2	1	4
0.613091	Node10010	0	7	FullDelay	0.0830912	83091.2	1	4
0.613091	Node30110	0	3	LastDelay	0.0830912	83091.2	1	4
0.613091	Node30110	0	3	FullDelay	0.0830912	83091.2	1	4
0.613091	Node30111	0	3	LastDelay	0.0730912	73091.2	1	4
0.613091	Node30111	0	3	FullDelay	0.0730912	73091.2	1	4
0.620883	Node10000	0	2	LastDelay	0.0208832	20883.2	1	1
0.620883	Node10000	0	2	FullDelay	0.0208832	20883.2	1	1
0.620883	Node10111	0	3	LastDelay	0.0208832	20883.2	1	1
0.620883	Node10111	0	3	FullDelay	0.0208832	20883.2	1	1
0.620883	Node20101_	0	1	LastDelay	0.0208832	20883.2	1	1
0.620883	Node20101_	0	1	FullDelay	0.0208832	20883.2	1	1
0.621766	Node10101_	0	3	LastDelay	0.0417664	41766.4	1	2
0.621766	Node10101_	0	3	FullDelay	0.0417664	41766.4	1	2
0.62265	Node40000	0	3	LastDelay	0.0626496	62649.6	1	3
0.62265	Node40000	0	3	FullDelay	0.0626496	62649.6	1	3
0.62265	Node30001_	0	5	LastDelay	0.0626496	62649.6	1	3
0.62265	Node30001_	0	5	FullDelay	0.0626496	62649.6	1	3
0.623091	Node40101_	0	5	LastDelay	0.0830912	83091.2	1	4
0.623091	Node40101_	0	5	FullDelay	0.0830912	83091.2	1	4
0.633091	Node40110	0	1	LastDelay	0.0830912	83091.2	1	4
0.633091	Node40110	0	1	FullDelay	0.0830912	83091.2	1	4
0.633091	Node40111	0	1	LastDelay	0.0730912	73091.2	1	4
0.633091	Node40111	0	1	FullDelay	0.0730912	73091.2	1	4
0.633091	Node40111_	0	1	LastDelay	0.0630912	63091.2	1	4
0.633091	Node40111_	0	1	FullDelay	0.0630912	63091.2	1	4
0.641766	Node30100	0	4	LastDelay	0.0417664	41766.4	1	2
0.641766	Node30100	0	4	FullDelay	0.0417664	41766.4	1	2
0.641766	Node30101_	0	4	LastDelay	0.0217664	21766.4	1	2
0.641766	Node30101_	0	4	FullDelay	0.0217664	21766.4	1	2
0.64265	Node20100	0	7	LastDelay	0.0626496	62649.6	1	3
0.64265	Node20100	0	7	FullDelay	0.0626496	62649.6	1	3
0.64265	Node30011	0	3	LastDelay	0.0626496	62649.6	1	3
